Isolate	Date	Country	Region	ORF1ab	Surface_glycoprotein	ORF3a	Envelope_protein	Membrane_glycoprotein	ORF6	ORF7a	ORF8	Nucleocapsid_phosphoprotein	ORF10	ST	CC
hCoV-19/Iceland/196/2020|EPI_ISL_417822|2020-03-16	2020-03-16	Iceland	Europe	913	1	4	1	1	1	1	1	1	1	1216	550
hCoV-19/USA/WA-UW385/2020|EPI_ISL_418950|2020-03-16	2020-03-16	USA	North America	944	1	1	1	1	1	1	3	1	1	1468	256
hCoV-19/Iceland/29/2020|EPI_ISL_417618|2020-03-16	2020-03-16	Iceland	Europe	747	112	1	1	1	1	1	3	157	1	1469	623
hCoV-19/Australia/NSW88/2020|EPI_ISL_427702|2020-03-16	2020-03-16	Australia	Oceania	637	1	4	1	43	1	1	1	158	1	1470	NA
hCoV-19/Belgium/ULG-7500/2020|EPI_ISL_418632|2020-03-16	2020-03-16	Belgium	Europe	347	26	1	1	1	1	1	1	1	1	454	454
hCoV-19/Sri Lanka/COV38/2020|EPI_ISL_428670|2020-03-16	2020-03-16	Sri Lanka	Asia	1095	1	100	1	1	1	1	1	159	1	1471	NA
hCoV-19/Iceland/203/2020|EPI_ISL_417825|2020-03-16	2020-03-16	Iceland	Europe	1096	1	4	1	1	1	1	1	1	1	1472	550
hCoV-19/Taiwan/CGMH-CGU-16/2020|EPI_ISL_424972|2020-03-16	2020-03-16	Taiwan	Asia	1097	26	101	1	1	1	1	1	1	1	1473	258
hCoV-19/Iceland/245/2020|EPI_ISL_417573|2020-03-16	2020-03-16	Iceland	Europe	790	26	1	1	1	1	1	1	1	1	1039	255
hCoV-19/USA/WA-UW305/2020|EPI_ISL_418873|2020-03-16	2020-03-16	USA	North America	1098	1	1	1	15	1	1	3	1	1	1474	NA
hCoV-19/Spain/Valencia92/2020|EPI_ISL_425216|2020-03-16	2020-03-16	Spain	Europe	1099	1	26	1	1	1	1	3	1	1	1475	266
hCoV-19/Scotland/CVR134/2020|EPI_ISL_425677|2020-03-16	2020-03-16	United Kingdom	Europe	424	1	4	8	1	1	1	1	1	1	1476	551
hCoV-19/USA/NY-WCMP11E04P/2020|EPI_ISL_427592|2020-03-16	2020-03-16	USA	North America	918	26	25	16	1	1	1	1	1	1	1222	258
hCoV-19/USA/WA-S156/2020|EPI_ISL_430193|2020-03-16	2020-03-16	USA	North America	194	1	1	1	1	1	1	3	1	1	256	256
hCoV-19/Singapore/134/2020|EPI_ISL_443226|2020-03-16	2020-03-16	Singapore	Asia	1100	1	1	1	1	1	1	1	1	1	1477	4
hCoV-19/USA/WA-UW-1315/2020|EPI_ISL_422965|2020-03-16	2020-03-16	USA	North America	1101	250	1	1	1	20	10	3	160	1	1478	NA
hCoV-19/Fujian/IM3520003T/2020|EPI_ISL_431240|2020-03-16	2020-03-16	China	Asia	52	228	1	1	1	1	1	1	39	1	1328	300
hCoV-19/USA/UN-UW-1312/2020|EPI_ISL_422962|2020-03-16	2020-03-16	USA	North America	1102	1	1	1	1	1	1	3	1	1	1479	256
hCoV-19/USA/WA-UW355/2020|EPI_ISL_418922|2020-03-16	2020-03-16	USA	North America	961	1	1	1	1	1	1	3	140	1	1288	NA
hCoV-19/USA/WI-12/2020|EPI_ISL_417506|2020-03-16	2020-03-16	USA	North America	258	26	25	1	1	1	1	1	1	1	338	338
hCoV-19/USA/NY-WCMP11F04P/2020|EPI_ISL_427595|2020-03-16	2020-03-16	USA	North America	1103	251	25	1	1	1	1	1	1	1	1480	258
hCoV-19/United Arab Emirates/L0879/2020|EPI_ISL_435124|2020-03-16	2020-03-16	United Arab Emirates	Asia	1104	26	1	1	1	1	1	1	86	1	1481	300
hCoV-19/Northern Ireland/NIRE-FB3F0/2020|EPI_ISL_441419|2020-03-16	2020-03-16	United Kingdom	Europe	1105	252	1	1	1	1	1	1	1	1	1482	255
hCoV-19/Portugal/PT0035/2020|EPI_ISL_418020|2020-03-16	2020-03-16	Portugal	Europe	423	246	4	1	1	1	1	1	1	1	1483	550
hCoV-19/USA/IL-NM074/2020|EPI_ISL_444569|2020-03-16	2020-03-16	USA	North America	334	253	1	1	3	1	11	5	1	22	1484	NA
hCoV-19/Sweden/20-05721/2020|EPI_ISL_434647|2020-03-16	2020-03-16	Sweden	Europe	1070	26	1	1	1	1	1	1	39	1	1485	300
hCoV-19/Australia/NSW111/2020|EPI_ISL_427661|2020-03-16	2020-03-16	Australia	Oceania	1004	26	74	1	1	1	1	1	1	1	1343	255
hCoV-19/USA/WA-UW332/2020|EPI_ISL_418899|2020-03-16	2020-03-16	USA	North America	1106	74	1	1	1	1	1	3	1	1	1486	256
hCoV-19/Australia/NSW58/2020|EPI_ISL_417410|2020-03-16	2020-03-16	Australia	Oceania	423	1	4	1	1	1	1	1	1	1	550	550
hCoV-19/USA/WA-UW343/2020|EPI_ISL_418910|2020-03-16	2020-03-16	USA	North America	194	1	1	1	1	1	1	3	1	1	256	256
hCoV-19/England/20122073102/2020|EPI_ISL_418675|2020-03-16	2020-03-16	United Kingdom	Europe	147	1	1	1	1	1	1	1	1	1	190	4
hCoV-19/Chile/Rancagua_6/2020|EPI_ISL_445278|2020-03-16	2020-03-16	Chile	South America	1107	26	1	1	1	1	1	1	1	1	1487	255
hCoV-19/USA/WA-UW244/2020|EPI_ISL_418029|2020-03-16	2020-03-16	USA	North America	194	74	1	1	1	1	1	3	1	1	341	256
hCoV-19/USA/WA-UW330/2020|EPI_ISL_418897|2020-03-16	2020-03-16	USA	North America	1108	254	1	1	3	1	1	5	161	1	1488	1508
hCoV-19/USA/NY-WCMP12G01P/2020|EPI_ISL_427613|2020-03-16	2020-03-16	USA	North America	1088	26	25	1	1	1	1	1	1	1	1460	258
hCoV-19/England/20124049402/2020|EPI_ISL_418723|2020-03-16	2020-03-16	United Kingdom	Europe	1109	26	1	1	1	1	1	1	39	1	1489	300
hCoV-19/Iceland/189/2020|EPI_ISL_417709|2020-03-16	2020-03-16	Iceland	Europe	1110	255	1	1	1	1	1	1	1	1	1490	255
hCoV-19/USA/WA-UW323/2020|EPI_ISL_418890|2020-03-16	2020-03-16	USA	North America	1111	74	1	1	1	1	1	3	1	1	1491	256
hCoV-19/Brazil/CV21/2020|EPI_ISL_429681|2020-03-16	2020-03-16	Brazil	South America	1112	26	25	1	1	1	1	1	1	1	1492	258
hCoV-19/France/B5322/2020|EPI_ISL_443266|2020-03-16	2020-03-16	France	Europe	1113	26	25	1	1	1	1	1	1	1	1493	258
hCoV-19/Germany/BAV-V2011673/2020|EPI_ISL_420906|2020-03-16	2020-03-16	Germany	Europe	1114	26	25	1	1	1	1	1	1	14	1494	258
hCoV-19/Iceland/184/2020|EPI_ISL_417550|2020-03-16	2020-03-16	Iceland	Europe	52	26	1	1	13	1	1	1	1	1	348	348
hCoV-19/USA/NY-WCMP12D09P/2020|EPI_ISL_427605|2020-03-16	2020-03-16	USA	North America	195	26	102	1	1	1	1	1	1	1	1495	258
hCoV-19/USA/UN-UW-1832/2020|EPI_ISL_424255|2020-03-16	2020-03-16	USA	North America	1115	1	86	1	1	1	1	1	1	1	1496	NA
hCoV-19/Iceland/211/2020|EPI_ISL_417763|2020-03-16	2020-03-16	Iceland	Europe	1116	26	1	1	13	1	1	1	1	1	1497	348
hCoV-19/Denmark/ALAB-HH51/2020|EPI_ISL_429303|2020-03-16	2020-03-16	Denmark	Europe	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Australia/VIC142/2020|EPI_ISL_419839|2020-03-16	2020-03-16	Australia	Oceania	1117	26	25	1	1	1	1	1	1	1	1498	258
hCoV-19/Costa Rica/01/2020|EPI_ISL_434533|2020-03-16	2020-03-16	Costa Rica	North America	1092	256	1	1	1	1	1	1	1	1	1499	255
hCoV-19/USA/NY-WCMP12C09P/2020|EPI_ISL_427602|2020-03-16	2020-03-16	USA	North America	791	26	25	1	1	1	1	1	1	1	1040	258
hCoV-19/Scotland/CVR139/2020|EPI_ISL_425682|2020-03-16	2020-03-16	United Kingdom	Europe	1118	70	4	1	44	1	1	1	1	1	1500	NA
hCoV-19/Australia/VIC140/2020|EPI_ISL_419837|2020-03-16	2020-03-16	Australia	Oceania	1119	1	1	1	1	1	1	3	1	1	1501	256
hCoV-19/Iceland/174/2020|EPI_ISL_417716|2020-03-16	2020-03-16	Iceland	Europe	754	1	4	1	1	1	1	1	1	1	992	550
hCoV-19/Spain/Valencia64/2020|EPI_ISL_425188|2020-03-16	2020-03-16	Spain	Europe	52	26	1	1	1	1	1	1	48	1	375	300
hCoV-19/USA/WA-UW339/2020|EPI_ISL_418906|2020-03-16	2020-03-16	USA	North America	944	1	1	1	1	1	1	3	1	1	1468	256
hCoV-19/Scotland/CVR141/2020|EPI_ISL_425685|2020-03-16	2020-03-16	United Kingdom	Europe	1120	1	1	1	1	1	1	1	1	1	1502	4
hCoV-19/Germany/NRW-38/2020|EPI_ISL_425122|2020-03-16	2020-03-16	Germany	Europe	505	26	25	1	1	1	1	1	1	1	652	258
hCoV-19/Australia/NSW104/2020|EPI_ISL_427677|2020-03-16	2020-03-16	Australia	Oceania	436	26	1	1	1	1	1	1	1	1	797	300
hCoV-19/Austria/CeMM0217/2020|EPI_ISL_438051|2020-03-16	2020-03-16	Austria	Europe	1121	26	1	1	1	1	1	1	39	1	1503	300
hCoV-19/England/NOTT-10E001/2020|EPI_ISL_425483|2020-03-16	2020-03-16	United Kingdom	Europe	52	26	66	1	1	1	1	39	1	1	1504	985
hCoV-19/Iceland/182/2020|EPI_ISL_417724|2020-03-16	2020-03-16	Iceland	Europe	806	112	1	1	1	1	1	3	1	1	1060	623
hCoV-19/France/HF2595/2020|EPI_ISL_418237|2020-03-16	2020-03-16	France	Europe	1122	26	25	1	17	1	1	1	1	1	1505	844
hCoV-19/Australia/VIC94/2020|EPI_ISL_419805|2020-03-16	2020-03-16	Australia	Oceania	194	112	1	1	1	1	1	3	1	1	623	623
hCoV-19/France/ARA10165/2020|EPI_ISL_418419|2020-03-16	2020-03-16	France	Europe	347	26	36	1	1	1	1	1	1	1	697	454
hCoV-19/USA/NY-WCMP11A06P/2020|EPI_ISL_427584|2020-03-16	2020-03-16	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/USA/WA-UW383/2020|EPI_ISL_418948|2020-03-16	2020-03-16	USA	North America	1123	1	1	1	1	1	1	3	1	1	1506	256
hCoV-19/Netherlands/NA_90/2020|EPI_ISL_422850|2020-03-16	2020-03-16	Netherlands	Europe	52	1	1	1	1	1	1	1	1	1	1507	255
hCoV-19/USA/NY-WCMP11A03P/2020|EPI_ISL_427583|2020-03-16	2020-03-16	USA	North America	1108	4	1	1	3	1	1	5	161	1	1508	1508
hCoV-19/USA/WI-19/2020|EPI_ISL_417510|2020-03-16	2020-03-16	USA	North America	258	26	25	1	1	1	1	1	1	1	338	338
hCoV-19/Sweden/20-50360/2020|EPI_ISL_430864|2020-03-16	2020-03-16	Sweden	Europe	1067	26	1	1	1	1	1	1	39	1	1426	300
hCoV-19/Iceland/218/2020|EPI_ISL_417834|2020-03-16	2020-03-16	Iceland	Europe	1124	26	1	1	14	1	1	1	46	1	1509	369
hCoV-19/Northern Ireland/NIRE-FB4EE/2020|EPI_ISL_441434|2020-03-16	2020-03-16	United Kingdom	Europe	1031	1	1	1	1	21	1	1	1	1	1510	4
hCoV-19/USA/AK-PHL006/2020|EPI_ISL_420305|2020-03-16	2020-03-16	USA	North America	231	26	1	1	1	1	1	1	1	1	301	301
hCoV-19/Iceland/38/2020|EPI_ISL_417672|2020-03-16	2020-03-16	Iceland	Europe	1125	1	4	1	1	1	1	1	1	1	1511	550
hCoV-19/France/ARA09686/2020|EPI_ISL_418417|2020-03-16	2020-03-16	France	Europe	1126	26	1	1	1	1	1	1	1	1	1512	255
hCoV-19/Iceland/217/2020|EPI_ISL_417833|2020-03-16	2020-03-16	Iceland	Europe	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Jordan/SR-044/2020|EPI_ISL_430002|2020-03-16	2020-03-16	Jordan	Asia	1127	26	1	1	1	1	1	1	39	1	1513	300
hCoV-19/Netherlands/NA_117/2020|EPI_ISL_422664|2020-03-16	2020-03-16	Netherlands	Europe	52	234	1	1	1	1	1	1	1	1	1361	255
hCoV-19/Spain/Valencia295/2020|EPI_ISL_436390|2020-03-17	2020-03-17	Spain	Europe	1128	26	1	1	1	1	1	1	1	1	1514	255
hCoV-19/Australia/VIC149/2020|EPI_ISL_419846|2020-03-17	2020-03-17	Australia	Oceania	998	257	1	1	1	1	1	40	1	1	1515	NA
hCoV-19/USA/AZ-TG268282/2020|EPI_ISL_426504|2020-03-17	2020-03-17	USA	North America	1129	258	1	1	3	1	11	5	1	1	1516	645
hCoV-19/Luxembourg/LNS1644489/2020|EPI_ISL_421740|2020-03-17	2020-03-17	Luxembourg	Europe	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/France/ARA10251/2020|EPI_ISL_418426|2020-03-17	2020-03-17	France	Europe	52	26	1	1	1	1	1	1	39	1	300	300
hCoV-19/Iceland/257/2020|EPI_ISL_417585|2020-03-17	2020-03-17	Iceland	Europe	599	85	1	1	1	1	1	1	86	1	780	780
hCoV-19/Iceland/254/2020|EPI_ISL_417582|2020-03-17	2020-03-17	Iceland	Europe	52	132	1	1	1	1	1	1	1	1	681	681
hCoV-19/Thailand/NIH-2492-2/2020|EPI_ISL_434704|2020-03-17	2020-03-17	Thailand	Asia	41	16	1	1	1	1	1	3	1	1	56	256
hCoV-19/USA/AZ-TG268281/2020|EPI_ISL_426503|2020-03-17	2020-03-17	USA	North America	52	26	1	1	1	1	1	1	1	1	255	255
hCoV-19/Australia/VIC144/2020|EPI_ISL_419841|2020-03-17	2020-03-17	Australia	Oceania	52	26	103	1	1	1	1	1	39	1	1517	300
hCoV-19/Denmark/ALAB-HH61/2020|EPI_ISL_429307|2020-03-17	2020-03-17	Denmark	Europe	723	26	25	1	1	1	1	1	1	1	1388	258
hCoV-19/USA/NY-NYUMC31/2020|EPI_ISL_418977|2020-03-17	2020-03-17	USA	North America	1130	57	4	1	1	1	1	1	1	1	1518	NA
hCoV-19/Luxembourg/LNS3770609/2020|EPI_ISL_421747|2020-03-17	2020-03-17	Luxembourg	Europe	1131	26	1	1	1	1	1	1	1	1	1519	255
hCoV-19/Luxembourg/LNS3307371/2020|EPI_ISL_421735|2020-03-17	2020-03-17	Luxembourg	Europe	1132	1	29	1	1	1	1	3	36	1	1520	355
hCoV-19/USA/NY-PV08485/2020|EPI_ISL_421422|2020-03-17	2020-03-17	USA	North America	1000	26	25	1	1	1	1	1	1	1	1335	258
hCoV-19/USA/NY-SURV0186/2020|EPI_ISL_436058|2020-03-17	2020-03-17	USA	North America	1133	26	25	1	1	1	1	1	1	1	1521	258
hCoV-19/Australia/VIC151/2020|EPI_ISL_419848|2020-03-17	2020-03-17	Australia	Oceania	1134	1	4	1	1	1	1	1	1	1	1522	550
hCoV-19/France/ARA10282/2020|EPI_ISL_418428|2020-03-17	2020-03-17	France	Europe	1135	26	1	1	1	1	1	1	39	1	1523	300
hCoV-19/USA/NY-PV08489/2020|EPI_ISL_421425|2020-03-17	2020-03-17	USA	North America	424	1	4	1	1	1	1	1	1	1	551	551
hCoV-19/Singapore/142/2020|EPI_ISL_443234|2020-03-17	2020-03-17	Singapore	Asia	228	26	1	1	1	1	1	1	162	1	1524	297
hCoV-19/Chile/Punta_Arenas_3/2020|EPI_ISL_445280|2020-03-17	2020-03-17	Chile	South America	52	61	1	1	1	1	1	1	1	1	305	305
hCoV-19/England/NOTT-10E04D/2020|EPI_ISL_425487|2020-03-17	2020-03-17	United Kingdom	Europe	1136	26	1	1	1	1	1	1	1	1	1525	255
hCoV-19/DRC/KN-0054/2020|EPI_ISL_417437|2020-03-17	2020-03-17	Democratic Republic of the Congo	Africa	1137	26	1	1	1	1	1	41	1	1	1526	255
hCoV-19/USA/WA-UW370/2020|EPI_ISL_418937|2020-03-17	2020-03-17	USA	North America	194	259	1	1	1	16	1	3	1	1	1527	256
hCoV-19/USA/WA-UW-1309/2020|EPI_ISL_422977|2020-03-17	2020-03-17	USA	North America	1138	26	25	1	1	1	1	1	1	1	1528	258
hCoV-19/USA/NY-PV08474/2020|EPI_ISL_421417|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Iceland/240/2020|EPI_ISL_417568|2020-03-17	2020-03-17	Iceland	Europe	754	1	4	1	1	1	1	1	1	1	992	550
hCoV-19/Taiwan/CGMH-CGU-13/2020|EPI_ISL_424969|2020-03-17	2020-03-17	Taiwan	Asia	1139	260	1	1	1	1	1	1	39	1	1529	300
hCoV-19/Iceland/275/2020|EPI_ISL_417603|2020-03-17	2020-03-17	Iceland	Europe	1140	1	4	1	1	1	1	1	163	1	1530	550
hCoV-19/USA/NY-NYUMC656/2020|EPI_ISL_444773|2020-03-17	2020-03-17	USA	North America	1103	26	25	1	1	1	1	1	1	1	1531	258
hCoV-19/Iceland/238/2020|EPI_ISL_417566|2020-03-17	2020-03-17	Iceland	Europe	52	120	42	1	14	1	1	1	39	1	589	369
hCoV-19/USA/TX-HMH021/2020|EPI_ISL_434731|2020-03-17	2020-03-17	USA	North America	1141	4	1	1	3	1	1	5	164	1	1532	NA
hCoV-19/Wales/PHWC-243D0/2020|EPI_ISL_419406|2020-03-17	2020-03-17	United Kingdom	Europe	423	1	4	1	1	1	1	1	165	1	1533	550
hCoV-19/USA/NY-SURV0397/2020|EPI_ISL_436064|2020-03-17	2020-03-17	USA	North America	1142	246	4	1	1	1	1	1	1	1	1534	550
hCoV-19/Scotland/EDB047/2020|EPI_ISL_425851|2020-03-17	2020-03-17	United Kingdom	Europe	1143	1	4	1	1	1	1	1	1	10	1535	550
hCoV-19/Australia/NSW101/2020|EPI_ISL_427717|2020-03-17	2020-03-17	Australia	Oceania	1144	1	1	1	1	1	1	1	1	1	1536	4
hCoV-19/Jordan/SR-043/2020|EPI_ISL_430001|2020-03-17	2020-03-17	Jordan	Asia	1145	26	1	1	1	1	1	1	39	1	1537	300
hCoV-19/USA/WA-UW372/2020|EPI_ISL_418939|2020-03-17	2020-03-17	USA	North America	1146	1	1	1	1	1	1	3	1	1	1538	256
hCoV-19/USA/AK-PHL011/2020|EPI_ISL_431014|2020-03-17	2020-03-17	USA	North America	1147	1	4	1	1	1	1	1	1	1	1539	550
hCoV-19/England/20124021402/2020|EPI_ISL_418704|2020-03-17	2020-03-17	United Kingdom	Europe	52	127	1	1	1	1	1	1	39	1	1540	300
hCoV-19/USA/NY-NYUMC657/2020|EPI_ISL_444774|2020-03-17	2020-03-17	USA	North America	195	261	25	1	1	1	1	1	1	1	1541	258
hCoV-19/Iceland/233/2020|EPI_ISL_417561|2020-03-17	2020-03-17	Iceland	Europe	1148	26	1	1	1	1	1	1	39	1	1542	300
hCoV-19/Northern Ireland/NIRE-FB466/2020|EPI_ISL_441426|2020-03-17	2020-03-17	United Kingdom	Europe	1149	1	1	1	1	1	1	1	1	1	1543	4
hCoV-19/Netherlands/NA_127/2020|EPI_ISL_422671|2020-03-17	2020-03-17	Netherlands	Europe	231	26	1	1	45	1	1	1	1	1	1544	301
hCoV-19/Chile/Santiago_37/2020|EPI_ISL_445316|2020-03-17	2020-03-17	Chile	South America	1150	26	25	1	1	1	1	1	1	1	1545	258
hCoV-19/Germany/BAV-MVP0054/2020|EPI_ISL_437253|2020-03-17	2020-03-17	Germany	Europe	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Australia/VIC327/2020|EPI_ISL_426637|2020-03-17	2020-03-17	Australia	Oceania	426	1	4	1	1	1	1	1	1	1	554	550
hCoV-19/USA/WA-UW389/2020|EPI_ISL_418954|2020-03-17	2020-03-17	USA	North America	195	26	104	1	1	1	1	1	1	1	1546	258
hCoV-19/Taiwan/CGMH-CGU-15/2020|EPI_ISL_424971|2020-03-17	2020-03-17	Taiwan	Asia	231	26	1	1	1	1	1	1	166	1	1547	4669
hCoV-19/USA/NY-PV08416/2020|EPI_ISL_421379|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Iceland/242/2020|EPI_ISL_417570|2020-03-17	2020-03-17	Iceland	Europe	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Iceland/249/2020|EPI_ISL_417577|2020-03-17	2020-03-17	Iceland	Europe	1151	112	1	1	1	1	1	3	1	1	1548	623
hCoV-19/Australia/VIC105/2020|EPI_ISL_419819|2020-03-17	2020-03-17	Australia	Oceania	1152	26	25	1	1	1	1	1	1	1	1549	258
hCoV-19/USA/WI-44/2020|EPI_ISL_421302|2020-03-17	2020-03-17	USA	North America	1153	26	25	1	1	1	1	1	1	1	1550	258
hCoV-19/USA/AZ-TG269848/2020|EPI_ISL_426527|2020-03-17	2020-03-17	USA	North America	52	26	105	1	1	1	1	1	1	1	1551	291
hCoV-19/USA/WA-S161/2020|EPI_ISL_430199|2020-03-17	2020-03-17	USA	North America	194	74	106	1	1	1	1	3	1	1	1552	256
hCoV-19/Germany/BAV-MVP0055/2020|EPI_ISL_437254|2020-03-17	2020-03-17	Germany	Europe	925	1	4	1	1	1	1	1	1	1	1229	550
hCoV-19/Taiwan/TSGH-02/2020|EPI_ISL_426630|2020-03-17	2020-03-17	Taiwan	Asia	873	1	1	1	36	1	1	27	64	1	1163	NA
hCoV-19/Iceland/284/2020|EPI_ISL_417612|2020-03-17	2020-03-17	Iceland	Europe	790	26	1	1	1	1	1	1	1	1	1039	255
hCoV-19/USA/TX-HMH019/2020|EPI_ISL_434729|2020-03-17	2020-03-17	USA	North America	52	26	1	1	1	1	1	1	39	1	300	300
hCoV-19/USA/NY-NYUMC13/2020|EPI_ISL_418198|2020-03-17	2020-03-17	USA	North America	1072	26	25	1	1	1	1	1	1	1	1553	258
hCoV-19/Australia/VIC329/2020|EPI_ISL_426639|2020-03-17	2020-03-17	Australia	Oceania	1154	262	1	1	1	1	1	1	1	1	1554	255
hCoV-19/USA/NY-PV08450/2020|EPI_ISL_421401|2020-03-17	2020-03-17	USA	North America	258	26	25	1	1	1	1	1	1	1	338	338
hCoV-19/Chile/Santiago_68/2020|EPI_ISL_445364|2020-03-17	2020-03-17	Chile	South America	231	26	1	1	1	1	1	1	1	1	301	301
hCoV-19/England/20124004302/2020|EPI_ISL_418692|2020-03-17	2020-03-17	United Kingdom	Europe	1155	1	4	1	1	1	1	1	1	1	1555	550
hCoV-19/Australia/NSW59/2020|EPI_ISL_427662|2020-03-17	2020-03-17	Australia	Oceania	606	99	1	1	1	1	1	1	40	1	1556	1179
hCoV-19/Spain/Valencia96/2020|EPI_ISL_425220|2020-03-17	2020-03-17	Spain	Europe	1156	26	1	1	1	1	1	1	1	1	1557	255
hCoV-19/Portugal/PT0039/2020|EPI_ISL_418024|2020-03-17	2020-03-17	Portugal	Europe	1157	26	1	1	1	1	1	1	1	1	1558	255
hCoV-19/USA/NY-PV08500/2020|EPI_ISL_421434|2020-03-17	2020-03-17	USA	North America	646	26	25	1	1	1	1	1	167	1	1559	844
hCoV-19/Turkey/HSGM-4505/2020|EPI_ISL_429867|2020-03-17	2020-03-17	Turkey	Europe	258	26	25	1	23	1	1	1	1	1	800	800
hCoV-19/USA/NY-NYUMC671/2020|EPI_ISL_444788|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	29	1	1	1560	258
hCoV-19/USA/NY-PV08443/2020|EPI_ISL_421394|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	15	1	1561	258
hCoV-19/USA/NY-PV08498/2020|EPI_ISL_421433|2020-03-17	2020-03-17	USA	North America	424	1	4	1	1	1	1	1	1	1	551	551
hCoV-19/Portugal/PT0038/2020|EPI_ISL_418023|2020-03-17	2020-03-17	Portugal	Europe	52	26	95	1	1	1	1	1	39	1	1562	300
hCoV-19/Spain/Valencia293/2020|EPI_ISL_436388|2020-03-17	2020-03-17	Spain	Europe	1158	263	1	1	1	1	1	1	39	1	1563	300
hCoV-19/USA/NY-NYUMC669/2020|EPI_ISL_444786|2020-03-17	2020-03-17	USA	North America	1159	1	4	1	1	1	1	42	1	1	1564	NA
hCoV-19/Iceland/117/2020|EPI_ISL_417542|2020-03-17	2020-03-17	Iceland	Europe	790	26	1	1	1	1	1	1	1	1	1039	255
hCoV-19/Spain/Valencia291/2020|EPI_ISL_436386|2020-03-17	2020-03-17	Spain	Europe	1160	26	1	1	1	1	1	1	1	1	1565	255
hCoV-19/Australia/NSW67/2020|EPI_ISL_427733|2020-03-17	2020-03-17	Australia	Oceania	606	264	1	1	1	1	1	1	40	1	1566	1179
hCoV-19/Australia/VIC153/2020|EPI_ISL_419850|2020-03-17	2020-03-17	Australia	Oceania	245	265	1	1	1	1	1	1	39	1	1567	317
hCoV-19/USA/NY-NYUMC55/2020|EPI_ISL_420570|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/Denmark/ALAB-HH65/2020|EPI_ISL_429311|2020-03-17	2020-03-17	Denmark	Europe	821	266	25	1	32	1	1	1	1	1	1568	1085
hCoV-19/Scotland/CVR177/2020|EPI_ISL_425717|2020-03-17	2020-03-17	United Kingdom	Europe	1161	26	1	1	1	1	1	1	1	1	1569	255
hCoV-19/India/3118/2020|EPI_ISL_424364|2020-03-17	2020-03-17	India	Asia	1162	26	1	1	13	1	1	1	1	1	1570	348
hCoV-19/Iceland/120/2020|EPI_ISL_417545|2020-03-17	2020-03-17	Iceland	Europe	891	1	4	1	1	1	1	1	1	1	1187	550
hCoV-19/Australia/NSW140/2020|EPI_ISL_427799|2020-03-17	2020-03-17	Australia	Oceania	1163	26	25	1	1	1	1	1	1	1	1571	258
hCoV-19/Turkey/HSGM-4701/2020|EPI_ISL_429869|2020-03-17	2020-03-17	Turkey	Europe	258	181	25	1	23	1	1	1	4	1	1572	5447
hCoV-19/USA/AZ-TG269875/2020|EPI_ISL_426530|2020-03-17	2020-03-17	USA	North America	1164	26	25	1	1	1	1	1	1	1	1573	258
hCoV-19/Northern Ireland/NIRE-FB509/2020|EPI_ISL_441436|2020-03-17	2020-03-17	United Kingdom	Europe	52	26	1	1	1	1	1	1	39	1	300	300
hCoV-19/Sweden/20-05823/2020|EPI_ISL_445222|2020-03-17	2020-03-17	Sweden	Europe	717	26	1	1	1	1	1	1	1	1	938	255
hCoV-19/Iceland/232/2020|EPI_ISL_417560|2020-03-17	2020-03-17	Iceland	Europe	52	26	1	1	13	1	1	1	1	1	348	348
hCoV-19/USA/NY-NYUMC658/2020|EPI_ISL_444775|2020-03-17	2020-03-17	USA	North America	195	26	25	1	1	1	1	1	1	1	258	258
hCoV-19/England/SHEF-C0619/2020|EPI_ISL_420289|2020-03-17	2020-03-17	United Kingdom	Europe	1165	26	1	1	1	1	1	1	51	1	1574	300
hCoV-19/Iceland/239/2020|EPI_ISL_417567|2020-03-17	2020-03-17	Iceland	Europe	52	26	1	1	1	1	30	1	39	1	1575	300
hCoV-19/USA/WA-UW376/2020|EPI_ISL_418943|2020-03-17	2020-03-17	USA	North America	194	1	1	1	1	1	1	3	1	1	256	256
hCoV-19/USA/NY-SURV0407/2020|EPI_ISL_436065|2020-03-17	2020-03-17	USA	North America	1166	26	25	1	1	1	1	1	168	1	1576	3530
hCoV-19/USA/AZ-TG271854/2020|EPI_ISL_426537|2020-03-17	2020-03-17	USA	North America	1167	1	1	1	1	1	1	3	1	1	1577	256
hCoV-19/Portugal/PT0061/2020|EPI_ISL_421464|2020-03-17	2020-03-17	Portugal	Europe	52	26	1	1	1	1	1	1	39	1	300	300
